traveler_id	reservation_id	reservation_date	package_type	departure_date	departure_code	arrival_code	arrival_country	return_date	carrier_id	no_of_adults	no_of_kids
8506017	19b86557cfdb61f6615054bfc57851f58f3e0172b5a8e6b1771ae9f996e5d426	2018-04-16	STP	2018-06-10	ARN	RHO	Greece	2018-06-17	246	2	1
8780384	72d467a240e41099b7f21b7f5245ef4e0c9d12aab24183cdd299b6af00ea6cb8	2018-09-10	STP	2018-09-13	OSL	PMI	Spain	2018-09-20	246	2	1
8340049	6e37d6084954c3d8ea5fb5cf7e81a3d591ade0af9785bd5d0595aa424ebfa7f1	2018-02-10	STP	2018-06-07	HEL	CTA	Italy	2018-06-14	246	3	0
7943765	97925d33c699b9f62b1b320bfcfa56bf5092cc5466ac2ca8759b510cea858065	2017-07-08	STP	2017-07-13	HEL	CTA	Italy	2017-07-20	246	1	0
8860966	808388aeed35b075a6bd2cf89168128f80052b8922e0734ffd85ad55632b1437	2018-10-20	OWO	2018-10-22	MMX	PMI	Spain	2018-10-22	246	1	0
8688885	5e27ab74f88a204aaafd293e292511a090caa35db1f4cf70535f56df64b92e2f	2018-07-22	STP	2018-07-27	ARN	AYT	Turkey	2018-08-10	246	1	1
8727178	de7d4d0b057c0e07c209779ad820ed26c8993b3e56b21455c835849cc48e6e1b	2018-08-10	SOB	2018-08-13	ARN	AYT	Turkey	2018-08-20	246	1	0
8521989	10163df99aaf11fc63452f6c9c4fd278cf41286db8725b3763403b6bb1190cac	2018-04-24	STP	2018-08-19	GOT	KGS	Greece	2018-08-26	246	2	1
7920619	1e340c228cce4b7af24d924a9bfd4006ae539397ca144da00bb9f2d033a5ce50	2017-06-27	STP	2017-08-24	GOT	SMI	Greece	2017-09-07	246	1	2
7781813	28522c06b881cfac410088dad65ed0140cff5637cfda82a8d3fc187b49d6e302	2017-04-07	STP	2017-10-12	GOT	PMI	Spain	2017-10-26	246	2	0
7933084	0407607ea4f51bea9ca550a58ccbeab8bd1acceca59fdad30053f60aa7476d0c	2017-07-03	STP	2017-08-12	HEL	MAH	Spain	2017-08-19	246	2	1
8292267	9353342b6023cd9f8a6b0571504c9689ebc85250ab9724837afc806f93e4fd1c	2018-01-18	STP	2018-06-17	OSL	LCA	Cyprus	2018-06-24	246	2	2
6194318	1e320d3047a09ec6c65160cdc7f9b4354794f690d8b58cf16bcda3d5ffb485ef	2017-01-12	STP	2017-09-25	ARN	PUY	Croatia	2017-10-02	246	2	0
8572023	62558bd59de50efcac6da86d54cce935984e5c916f1ddb26863670af6ff77a9d	2018-05-21	STP	2018-10-13	HEL	CHQ	Greece	2018-10-20	246	2	0
6840089	2a1e5c4c371c883f91c66e2d5f81b4a3f32d385faf423c53be0040e94f3bb898	2018-10-04	STP	2018-10-12	CPH	AHO	Italy	2018-10-19	246	2	1
4894380	f3f2fe6f707012309312c4680e51dd00f6c85ef294e2164cec779e4f2636cc98	2016-11-23	STP	2017-09-02	ARN	RHO	Greece	2017-09-09	246	2	1
7644675	24f3ad9a804f63afe165ebd41205b1f8971caa9b1c08ae1ee10e625eb24912f4	2018-03-15	STP	2018-09-29	GOT	CHQ	Greece	2018-10-06	997	2	3
8833396	b1390c660f72830009b5294c0a22e4cf260c285ed4b1c762ead801d74988825d	2018-10-05	STP	2018-10-10	CPH	LCA	Cyprus	2018-10-17	246	2	0
8187113	a6c1dd14682f654de9e725449b2ba4563133c7d83d36fcb27a6e071d0c7349b3	2017-11-04	STP	2018-06-13	ARN	LCA	Cyprus	2018-06-20	997	2	0
7957484	85945ba4c4f9b78ce5337f628787f5f70ee06ed4dc64a047535d001fcf48a175	2017-07-12	STP	2017-07-24	GOT	PMI	Spain	2017-07-31	246	2	2
8819561	dd9e52eb7b40e9435c0dd5b85682b8f5cdff2d829bce83f70ad74f9fe970d4ae	2018-09-28	STP	2018-10-14	HEL	SPU	Croatia	2018-10-21	246	2	0
8121351	7e8cf30bda197682190b285e69ab9dff3edd83a9197ade98bacecf458cebaa82	2017-09-28	STP	2017-10-25	OSL	LCA	Cyprus	2017-11-01	246	2	0
8779409	807591c6bfffd2b92ff2a2d4efcef3cd01677e5ac3f309ada94dec801da918de	2018-09-09	SOB	2018-09-13	GOT	AYT	Turkey	2018-09-20	246	2	1
8690714	1deaf8288465afadcb7f6ada8c165ed423dd519ad7b4b65eb3951134619118fd	2018-07-23	STP	2018-10-30	ARN	SMI	Greece	2018-11-06	246	2	0
8326660	78b2766c8f46a6b1fa100ac5439090f9f6737e7487997f222141dfe62f2400b0	2018-02-05	STP	2018-10-02	CPH	RHO	Greece	2018-10-09	246	2	0
8798424	b9845d9b7be14911c7c1f66eb7819758a6c136281b4f6a5e04add03e57d7d720	2018-09-18	STP	2018-10-07	HEL	RHO	Greece	2018-10-14	997	2	2
7802519	b54bdeda5a9ddd95f8a15bbcdb483773fa2ee9f7d72c454ec18abe4cde8a9245	2018-05-14	STP	2018-09-01	ARN	MAH	Spain	2018-09-08	997	3	2
6858641	a3d3b03d6ac3797bd20f8bf47fa43cc06c11b79647c642947f116acb1b4ff507	2017-10-11	STP	2017-10-23	ARN	RHO	Greece	2017-10-30	246	2	1
8029695	2b41fd9b8316e3377e57ecd4928e6bbb068022414e15207c5c22109160a09172	2017-08-16	STP	2017-10-02	OSL	AYT	Turkey	2017-10-16	246	2	0
6550643	406b9fb4224919d0d3cdecb73def91debbbfe44e3c90c0d75ddf948f649b8244	2016-03-12	STP	2018-06-15	ARN	ZTH	Greece	2018-06-22	246	2	0
5351537	b8daea66fb994674fa7711ac851d49fff59612df3e04a39ce5ff8da6284edc90	2017-08-04	STP	2017-08-19	ARN	RHO	Greece	2017-08-26	246	2	1
5260030	5f25d67b07c64c8346dea1b18c7d329f8f1f14897abd5a3eb18e7a6352ad398e	2017-05-14	SOB	2017-09-09	HEL	MAH	Spain	2017-09-16	246	1	0
8608810	f84becd7a1a493dc2536508156d5747d94ffe5dad67cec34eda3152fca384528	2018-06-11	SOB	2018-10-03	CPH	LCA	Cyprus	2018-10-10	246	2	0
6210141	6eec7ad867ff2a4149d1d41931e0f943d6edab1ef9106a7a0db3978d5eda7630	2017-08-13	SOB	2017-08-25	ARN	LPA	Spain	2017-09-01	246	2	2
7857601	651ece00fc9166ff6ecee0dde0074de7d3a9c60a1f4657ccb2d6916c2a9d1411	2017-05-21	STP	2017-06-11	GOT	LCA	Cyprus	2017-06-18	246	2	0
7508107	2270c2384dafc9ba8ab32d4c9c31ad5c955013b301b1f4bc1e464e1216e962a4	2016-11-08	STP	2017-09-30	ARN	RHO	Greece	2017-10-07	246	2	0
8062516	30f8a45dd4d1b84f1b3ef7cb41b2034bd2533a6507317e612e2cb88761738fe8	2017-09-02	STP	2017-09-18	OSL	PMI	Spain	2017-09-25	246	2	1
7961315	98c22c670e085e781adf61dae78e2725254466b84d10870131a2f7d798f9ea84	2017-07-14	STP	2017-09-21	ARN	CHQ	Greece	2017-09-28	246	2	0
8938523	acd7a721a1ec9cf0373927cedaf968345918a8c1a78cc5c47b762a6238e83766	2017-02-01	STP	2017-08-11	CPH	ZTH	Greece	2017-08-18	246	2	2
8272606	7692970561394bf321e82674246e86450ea55e93c7882be07d0631a6c51058aa	2018-01-03	STP	2018-08-30	GOT	CTA	Italy	2018-09-06	246	2	0
8688654	22b6d33f08fefd8a42477b43ef7d3620ff58b502bfd90cecf7073892c6d41ffe	2018-07-22	STP	2018-07-27	ARN	AYT	Turkey	2018-08-03	246	2	1
7912305	746a0220365e83fdcfa7516e569047d56c5091ac3063c1528e58ab164281f262	2017-06-22	STP	2017-09-26	ARN	CHQ	Greece	2017-10-03	246	1	1
7901571	cad3497038ec339dc1a407324cf073d751fc5385c8f3b8f12b9994bb8d41c883	2017-06-15	STP	2017-08-06	OSL	PMI	Spain	2017-08-13	246	2	0
8287725	05c23f2d133a55d938165f7ad673eb552ff70897d4bdae92bf9f77f4b8ae8617	2018-01-15	STP	2018-08-02	OSL	PMI	Spain	2018-08-09	246	2	2
8571286	45a6adce42cece3bd48a6e3d1e37bd01912621537d08f7ce3d5c215088f3322f	2018-05-21	STP	2018-10-05	ARN	ZTH	Greece	2018-10-12	246	2	2
8423304	cf8d2cc2326e317ccf421adacd5f49aacc60d3440dc019d7eeff496824d908a9	2018-03-13	STP	2018-08-16	CPH	CHQ	Greece	2018-08-30	246	2	2
7910769	2891cad7bfbc84b7d43e69b2f721eebacef68f15baf1e26a7fe9f6ef36b3c728	2017-06-21	STP	2017-06-24	GOT	CHQ	Greece	2017-07-01	246	2	0
7875470	94d0c8ce3111c1beb85e7f0afb8cd60e995ee7fe39ddad08d1e063edea6eaecb	2017-05-31	STP	2017-10-03	VXO	CHQ	Greece	2017-10-10	246	2	0
8064490	c10ebcbfa89bafa8b302f62b7f1fd8424c4681022f75230985e1ce9381d338c1	2017-09-03	STP	2017-10-07	GOT	MAH	Spain	2017-10-14	246	2	2
8549474	14a461ab8badbe020614621b58de6fac18c33b486c08ce13db4c425b8e6439a7	2017-03-13	STP	2017-07-24	HEL	PMI	Spain	2017-08-07	246	2	2
6775712	679e496e0d060b46601504346528b3ed5a24fb6fbc6a1f0275c489a5887e8d08	2018-08-08	STP	2018-09-07	OSL	AHO	Italy	2018-09-14	246	1	1
8872294	c1ad91f3d6dc713550120992d4b69735a3dc11c8b810793047603cbae3d22012	2017-05-06	SOB	2017-08-08	ARN	PMI	Spain	2017-08-15	246	4	0
8796606	6864f56d0c57d003c43f0c5b1c099a8364866979f9a5b452399605c833ef16f1	2018-09-17	STP	2018-10-10	ARN	LCA	Cyprus	2018-10-17	997	2	2
5863996	90ea56c0200e96d6a7bd750b12d1e569f0ed251ddcbd09b60a31e95f89525ca3	2018-06-19	STP	2018-08-09	ARN	AHO	Italy	2018-08-16	997	2	1
8127761	a4ba9d2c1001cbedce5220270982dad2d81bcee7567833f699f52255063fa632	2017-10-01	STP	2017-10-26	CPH	PMI	Spain	2017-11-02	246	2	0
8204150	750d3de4b5ec5247ae798e071577c75be740f16a647cfa779c0f895030840c65	2017-11-15	STP	2018-07-16	GOT	PMI	Spain	2018-07-23	997	2	0
8516222	390ec147d98fd25d6fa5e3c17d81f7a64663c146e54efc72b280c695379c9035	2018-04-21	STP	2018-07-06	HEL	AHO	Italy	2018-07-13	246	2	0
7875729	3a63bbf0233668e55792b5c09f75e2041973d17a7d1572816e96dfa8ef0bc347	2018-06-17	STP	2018-08-14	ARN	CHQ	Greece	2018-08-21	997	3	0
7501579	2ddb69b02f732f4e7cafe8af566a1f96954e7da62ee79b6d7d6677ac5e9b91b1	2016-11-03	STP	2017-07-31	CPH	PMI	Spain	2017-08-14	246	2	0
8673723	40503c5b52d15012e5d05ebce58410819cda25b379fc173407a64bfd94b933c1	2018-07-15	STP	2018-08-02	GOT	AYT	Turkey	2018-08-09	246	2	1
7935451	d0e8060e682042802af186ef251fa6704371b2cfc9b3774c4d9655e32c6f8aec	2017-07-04	STP	2017-10-07	HEL	MAH	Spain	2017-10-14	246	2	1
8513388	626e61c72a9e8425a67454630b2a1e53c9b242bccabbe6691d1edd42e40b9c54	2018-04-20	STP	2018-09-29	HEL	MAH	Spain	2018-10-13	246	2	0
7991898	a50558491d0a21cba14ac95d39bce607e5515eaa008af36870776dbe72fbe544	2017-07-28	STP	2017-08-14	GOT	PMI	Spain	2017-08-21	246	2	2
5461264	879d7ab9e59d7c42a8e2b002cdd6096cb32f609c8e6685d5d5d28dc8a1962351	2017-03-06	STP	2017-07-16	OSL	LCA	Cyprus	2017-07-23	246	1	0
7930285	39588636a5392e4ca69d5298b493a5b303b6e8c590b60cdb9d23f1c4fbbb8168	2017-07-02	SOB	2017-07-03	ARN	PUY	Croatia	2017-07-10	246	2	1
7166531	434b9fc92bde6a92780c72840dd6eb3b5767970c52bb02a81be051eabf0d23f8	2018-04-17	STP	2018-06-16	GOT	CHQ	Greece	2018-06-23	997	2	0
7383232	f891547d41b00d6c0b0d9db62f33652b89f917f42dc4de63c8e8b82c5a816ce4	2018-07-08	STP	2018-10-13	OSL	CHQ	Greece	2018-10-20	246	2	0
8334928	ec1625f44927a38400b88e1dbe5df3b1cc56a636d8b8f2ce775cc1f9f6529067	2018-02-08	STP	2018-06-22	GOT	LPA	Spain	2018-06-29	997	1	2
8340139	85f14e8bc42b4b205d6036f9b8a786d80a026d4f6ceec3fcd18d36d75d7500ae	2018-02-10	STP	2018-05-31	HEL	CTA	Italy	2018-06-07	246	2	0
7887482	cc28d5d301e397017757b680e1cc615f07bb6eb32f0c78406efc5c4f052849fe	2017-06-07	STP	2017-10-28	CPH	CHQ	Greece	2017-11-04	246	2	2
8966222	35ced0210a592a669a2974d1bdfb0d59388349e9e16ef6eaba0065c05dfd7858	2018-02-14	STP	2018-09-02	ARN	RHO	Greece	2018-09-16	246	2	2
7753128	861ea91c65f52944c8b46be5aaf204c82413fe4510969da2ce1445ad9290f12c	2017-04-03	STP	2017-07-23	ARN	IBZ	Spain	2017-07-30	246	2	1
8548991	e0da44867256e11ea4781f93d036169e843452289975dd7354db4188c0d0e632	2017-02-17	STP	2017-09-17	ARN	HER	Greece	2017-09-24	246	2	1
8023755	7cc5868321eeb4ab0c7b73247bc031853f73b9cf19f783c96e432bc33437b4ae	2017-08-12	STP	2018-07-06	CPH	ZTH	Greece	2018-07-13	246	2	0
7872619	1483d343d4dec11f2408c62819ede8eb47e5fe495393729eb4f47ce17bb05432	2017-09-22	STP	2017-10-03	OSL	MAH	Spain	2017-10-10	246	2	0
7985491	ea18d37ff1678d47d8da7964272758f533d18a04b50fdfb827deb3e61b0625a5	2017-07-25	STP	2017-08-28	OSL	PMI	Spain	2017-09-04	246	2	2
7449273	709853fedb8fcd2c587f954aac37ddf3d8ad9d30f55c0db9b65b1dacd52024a2	2017-09-27	SOB	2017-09-28	ARN	CTA	Italy	2017-10-05	246	1	0
8064045	eeb55f2039adc870509e38cc73b7bdb97cbb08fe2671b2384e967c86e0c888c9	2018-04-09	STP	2018-06-24	KSD	LCA	Cyprus	2018-07-01	246	2	0
8133641	142130f48323ae8c16d76db2b267ccb272af3805af9c15ca2c433e07ca14de20	2017-04-27	STP	2017-10-09	ARN	PMI	Spain	2017-10-16	246	2	2
8659983	2371f16c2ab40dc53e0315e999193ef2ea690c763eaa75becf6502d71863e049	2018-07-09	STP	2018-09-05	ARN	LCA	Cyprus	2018-09-12	997	2	0
7914660	146bf5ebd8e4045ff8967be2e8e12aa08edc47f1249707b62864b682357aea3f	2017-06-23	STP	2017-07-12	CPH	BOJ	Bulgaria	2017-07-19	246	2	0
8174623	4212d1153da022a6a72d28b22f3af3e681b75e25e7b2e2da454c3b54f4b1c783	2017-10-25	STP	2018-10-08	GOT	RHO	Greece	2018-10-15	997	3	1
7987695	fcd6169c4c90008f07b8de3f6da7c0cd07656e17f85902e01c8ba5f0e06f3a97	2018-03-05	STP	2018-09-06	GOT	CHQ	Greece	2018-09-13	997	2	2
8295690	2e558b366aad4b73c309cde9b7131a350f83c9db16818a8e861b3b3651a8e181	2018-01-21	STP	2018-07-10	CPH	RHO	Greece	2018-07-17	246	2	0
7041795	6193ba90c102d94b57569b58f0e2e3196a475737d449b865411209d018502cd8	2017-10-08	STP	2017-10-11	MMX	LCA	Cyprus	2017-10-18	246	2	2
8633085	349a6432a6f79783e218c26253e405f27fee4fccf4ed4e058d4580ff7e5d1b4e	2018-06-26	STP	2018-07-09	GOT	RHO	Greece	2018-07-16	997	2	2
8042627	f0a3098f0816682e25de9dcbdedf426309f0c74cf9e3716b5f179339c27d1182	2017-06-07	STP	2017-07-13	GOT	CHQ	Greece	2017-07-20	246	2	0
7825228	26b77181925685f5fbdcb404ff03a0348dfd4adf980e281d69a88857475d0ed5	2017-04-30	STP	2017-06-11	HEL	SPU	Croatia	2017-06-18	246	2	0
7559561	830d655bc5775341c18671700ea22ae480e440d46ea29ed78e184f343840a8ea	2016-12-13	STP	2017-09-20	MMX	LCA	Cyprus	2017-09-27	246	2	3
7083170	58ad7a8e7f0520aa97b6980652ec801fca2416de60a37792d6a21b4123530353	2018-03-03	STP	2018-10-02	ARN	CHQ	Greece	2018-10-09	997	2	0
7942848	efa2fb86e4e15408f56b36995baffd2ad9034a479dd0316f020a8d2ab7964096	2017-07-08	STP	2017-07-26	CPH	BOJ	Bulgaria	2017-08-02	246	2	0
7871088	afaef85e4df74461c0ca0faad0059e08e2a0b56236d43b4e0fe91aaf74512213	2017-05-28	STP	2017-06-16	ARN	ZTH	Greece	2017-06-23	246	2	2
8658866	1c1ed6ce2de5328f89e7f9be2c54562cd603b7194daf0f4579bb6bd88ecbfb15	2018-07-08	STP	2018-07-11	CPH	BOJ	Bulgaria	2018-07-18	246	2	0
7916342	ca151f33f62fe170642011b0bebb44c19fc27ee0ea98c604ce587e87e6146bd6	2017-06-24	SOB	2017-08-16	OSL	LPA	Spain	2017-08-23	246	1	0
7909082	820dbbd881a26d5ba8f385090f70193d191566ccb85bb09a1afe7ca212f827c7	2017-06-20	STP	2017-07-08	GOT	CHQ	Greece	2017-07-15	246	2	0
7608717	b497f0cd2ad239a1090ceda69641a1acd8cf38f31748323279990dad21a8f00e	2018-03-10	STP	2018-06-05	CPH	RHO	Greece	2018-06-12	246	2	0
8591846	65f417c2301e3e2a424093325adc861c5c1350a15b9a14bf5cbfcc7b48c6ab4a	2017-04-17	STP	2017-06-13	CPH	CHQ	Greece	2017-06-20	246	2	0
8134166	d5ae2692ad8d07fff61bd25833fc454d4da039f8bc96247131438b1e1b8bafed	2017-10-04	STP	2017-10-25	OSL	LCA	Cyprus	2017-11-01	246	2	0
8071797	082e9c87e3b93a50a4231e6d5456b93601ef0fec1569e2eeab3cffbda5d37af1	2017-09-06	SOB	2017-09-14	HEL	CTA	Italy	2017-09-21	246	2	2
8583002	7c058c9fd1b3f380383846d9a9838865bc247cd3198076857f66c5f2f02685b1	2018-05-28	STP	2018-06-15	HEL	ZTH	Greece	2018-06-22	246	2	0
8633508	6458dc6dc345449f101a98acecbbae30a62778f121b589323a36455ca7cb186a	2018-06-26	STP	2018-08-27	HEL	CHQ	Greece	2018-09-03	246	2	2
7725399	47f0f9a5a93c560a8912351ac30814a4cfe89438088be3b524034a218693a98c	2017-03-12	STP	2017-06-19	HEL	CHQ	Greece	2017-06-26	246	2	2
6611887	fc65737f504dcd1251998ebd54b9be85f777c5d2a7d57bed8d391447fa145311	2017-05-16	SOB	2017-08-18	HEL	AHO	Italy	2017-08-25	246	2	2
7906596	c9a983f626c580cafb66fe1f04569f84e503fed11e0e4a7e8485147e30148441	2017-06-18	STP	2017-08-07	HEL	CHQ	Greece	2017-08-14	246	2	2
7406188	9f38f8672986cbc4b7e3545170e1bd8f0a4ee98516f42b655980e0213a4657b1	2017-09-08	SOB	2017-09-28	ARN	CTA	Italy	2017-10-12	246	2	0
8714323	a8b9018c2c252d0a446217ddb7a70ac0dc39a4d029e05c6511b6ebafdd27eb06	2018-08-03	SOB	2018-08-05	GOT	SPU	Croatia	2018-08-12	246	2	0
8531271	73571c16eb8ac1082ca4d3f63e47e0615741bea1ea7ca7a5077c999752659974	2018-04-29	STP	2018-09-30	ARN	LCA	Cyprus	2018-10-07	997	2	0
6926555	baf17ba6c654d843225bd3c52301c4e910b8fba0d72dd5ad8929906149fc4404	2017-10-04	STP	2017-10-30	CPH	PMI	Spain	2017-11-06	246	2	4
8636103	a3b14387b8078266c92e76620118d0f9ae28dac8e32a69ba54fa65d4009dfd3f	2017-07-09	STP	2017-08-08	HEL	RHO	Greece	2017-08-15	246	2	2
8448802	8bf804d9a256ef854321d2bdd16a140a2b41e88f1073a1d9761e5599628dea7d	2018-03-23	STP	2018-08-13	GOT	PMI	Spain	2018-08-20	997	2	0
7431614	3ac6420cde74e7bab949b79db90b936f3ef804c95103d2ed85c4f8cfba9e1eac	2016-09-25	STP	2017-07-09	OSL	SPU	Croatia	2017-07-16	246	2	1
8680543	381f69ef955cadaf3bf8a4ca88ffaba510ba63620e9235713c29013da36e8f05	2018-07-18	STP	2018-09-11	OSL	RHO	Greece	2018-09-18	246	2	2
8841190	1eb8bb2c43300793f64b1a8c381f33438341815d5d9fe94d7177e934fdb6156e	2017-08-08	STP	2017-09-10	OSL	SPU	Croatia	2017-09-17	246	2	0
8801616	2d98f319ea417432c57278b81e7389b8deb68d0890eafa5ca678475901168717	2018-09-19	STP	2018-09-22	CPH	CHQ	Greece	2018-09-29	246	2	0
6792763	fb8a63d63268120ad22250f3a9d282603b8308c01ad5974c6923030a1655cc22	2017-02-15	STP	2017-07-03	CPH	PMI	Spain	2017-07-10	246	2	1
8621405	1d803f14d15847a132a57ab58ee07e7620a2732cd364402f75c6cdb536bfc651	2018-06-19	STP	2018-07-18	ARN	LPA	Spain	2018-07-25	246	1	1
8038661	27c39455e66e457ebc066c1567d89fb4c45ee38c34ba0d7e32446ed62b89f5a3	2017-08-21	STP	2017-09-26	CPH	RHO	Greece	2017-10-03	246	2	0
8032051	1600a9aaa7b88f70e3000bbd3556cf3c6cf330a75221d068fdcc607384271a93	2017-08-17	STP	2017-10-26	HEL	CTA	Italy	2017-11-02	246	2	2
5738329	7236b09b5c43ac25f8d111e67c61021b63fab20f98e4412c62c97b7b4363b12a	2018-10-21	STP	2018-10-29	ARN	AYT	Turkey	2018-11-05	246	2	2
7897444	d409ff1a0cef6f9ef81945e9f6fba9fc3ce9ae99765f32f8c56575ff42936eb0	2018-05-04	STP	2018-10-15	GOT	RHO	Greece	2018-10-22	997	2	2
8293398	8c850ca13c105c5b638dce885c73e6ed17a89894ab9e6b6c65838b6ae55619e1	2018-01-19	STP	2018-07-28	OSL	CHQ	Greece	2018-08-04	246	2	2
8554376	4b34e129dab000f84e6baec091b6a1b02f6505f7cba214078cd14eca3f79b602	2018-05-11	STP	2018-06-17	ARN	LCA	Cyprus	2018-06-24	997	2	2
8022474	793964aee738fd6a403f1be3bbc878a1cd9eb638ad5c41306e88e9d5087edf18	2017-08-12	STP	2018-07-20	CPH	ZTH	Greece	2018-07-27	246	2	1
7707710	767b873bd9cfb95327db48766de0bb343a93b73924ba1a8a2d2bff710ce71bd1	2017-03-04	STP	2017-06-18	OSL	PMI	Spain	2017-07-02	246	2	0
7887238	6bff416956418d6c9da56260636532deb68fd1b7b640d11dc110a151bb131051	2017-06-07	STP	2017-07-18	ARN	CHQ	Greece	2017-07-25	246	2	2
7113257	4e76edd1c9a41daabb33e7f5672e16f2351cf08954e877ad37f92c4b137c1fa1	2017-03-25	STP	2017-10-20	OSL	LPA	Spain	2017-10-27	246	2	0
8002232	f01765773a4cf5345b23b64c7eec950a0954ff18e17518f7a7eb7670c32612c2	2017-08-02	STP	2017-10-30	ARN	RHO	Greece	2017-11-06	246	1	0
7419929	4bc24fd0d0bb8b27c51e9e76b3a6509aba24788afd3542549b261bddf9ccedc3	2016-09-20	STP	2017-08-03	ARN	AHO	Italy	2017-08-17	246	1	1
8260071	f8084522c4b72271671b45a584f115a61ca7e5a1d46018bc86a158b8fdee42c6	2017-03-06	STP	2017-06-06	GOT	AYT	Turkey	2017-06-13	246	1	0
7937311	32d6883f54d177717b9396ebc76b6d39d17e5b1b6bfa39b145f622719b251e97	2017-07-05	STP	2017-07-18	OSL	CFU	Greece	2017-07-25	246	3	0
8499962	b6e7f82c1f660accb06acb98608ef9b9eece58a3a72264a9e04978acc7af120c	2018-04-13	STP	2018-09-13	GOT	CHQ	Greece	2018-09-20	997	2	3
8747968	77bd56ed58d10d1b75aa57d6596215187ed67a6e7b4de0caa47b2206f4763863	2018-08-23	STP	2018-09-01	OSL	AYT	Turkey	2018-09-08	246	2	2
8815696	2befaf6a9c9b084a653b0a903463b449db4cbbfbb3f11c74426cf6c7b6a7e2cf	2018-09-26	STP	2018-10-04	ARN	AHO	Italy	2018-10-11	997	2	0
7966177	2b55e3bfdf717d299bace29e4d40150a3e062d0e734f49bf709c2b2c3a19e466	2017-07-16	STP	2017-08-21	ARN	PMI	Spain	2017-08-28	246	2	0
8032275	68a797ca3222ffbda213c1d532758bb011c499c620dd62f8c8249c18103d5793	2017-08-17	STP	2017-10-07	CPH	CHQ	Greece	2017-10-14	246	2	0
7935635	164918189a3cba145e359bc142e2aac98bd38181677f40efa4db1f4ba9e2d10c	2017-07-04	STP	2017-08-09	CPH	LCA	Cyprus	2017-08-16	246	1	2
6506287	adc42e10592d6ee1e2df5b209dd886ef242438e9ac6639a41c597907c670d728	2018-07-26	STP	2018-08-25	GOT	CHQ	Greece	2018-09-01	997	3	0
8099296	9c1e945b9a0a877528581b487dbc8563002bbad3a6234dcd7919c42a9c606d41	2017-09-18	STP	2017-09-19	HEL	RHO	Greece	2017-09-26	246	2	0
7978243	941cfc7fc17ae06e09c2e57364cf0d7fdfac483e32fa738925a526c3e9897372	2017-07-21	STP	2017-07-29	CPH	CHQ	Greece	2017-08-05	246	1	1
8865280	fae4ef945156b770f8b3eea60c03e7f42772169e014b7a448097b51627883f11	2017-10-24	STP	2018-09-15	GOT	CHQ	Greece	2018-10-06	997	2	0
8138154	1f6694b9c7c80694f471d6ba5920e93025c73de6ba6594d1607ff01d592e8918	2017-10-06	STP	2018-07-02	GOT	PMI	Spain	2018-07-09	997	2	2
7280868	0278ca1c879ab80a21c86a7ba7c3f428aea5e2c184514ec23ba97a6a49f1b269	2018-07-19	STP	2018-10-05	ARN	AYT	Turkey	2018-10-12	246	2	0
7987572	aa4e880b09a405310a76ec2ce7a6368255013c6405cd8504c86da95b1e9fe6d0	2017-07-26	STP	2017-10-12	GOT	PMI	Spain	2017-10-19	246	2	0
7253898	e793021c504ff1a9d886c628fe751daee277f8f96867570f91ee49ef6bb0d851	2017-06-04	STP	2017-06-22	HEL	CHQ	Greece	2017-06-29	246	1	0
7603083	e34e4dc53a6738b9ca5e80e2bac372d8fa18d469b9949016a24d5f0299447e40	2018-01-22	STP	2018-07-12	GOT	PMI	Spain	2018-07-19	997	4	2
8445143	61212701020e965fb4f5cf615fd8d09e118131eb5ed467f827c76bf89d54ae03	2017-05-15	STP	2017-07-24	MMX	PMI	Spain	2017-07-31	246	2	0
8625630	9647e43a8203347de2f3fb0f0c34edfca37dc54528770b9cb8ebda6699b742ac	2018-06-21	STP	2018-09-18	CPH	RHO	Greece	2018-09-25	246	2	0
7902556	ae7e55eb8c9371ca72462f2705138df59d2d16d1e8218c42f702aca710cadedc	2017-06-16	STP	2017-08-08	ARN	PMI	Spain	2017-08-22	246	2	0
6160996	cfda62fe4cd96ce8e9a444956d52d495ecac1b180d8e1a4175beb84f2667bb7d	2017-08-16	STP	2017-10-24	GOT	PMI	Spain	2017-11-07	246	2	0
8418130	21b23bf9470d57203ce8e407c5ab1795439b1a8249d7b015f5695dfadc16a8ac	2018-03-11	STP	2018-06-23	HEL	CHQ	Greece	2018-06-30	246	2	0
8841901	e3567ebcdb01a04254950333669f01e479741eefb797b9c92b6d86c92847eae1	2018-10-10	STP	2018-10-19	CPH	ZTH	Greece	2018-10-26	246	2	0
8593942	27ee2965fc5b315d7247db1947e1726bc354aa1101ed8c627240ce5137eb1c0d	2018-06-02	STP	2018-09-04	ARN	SMI	Greece	2018-09-11	246	2	0
8107810	a3774fd6ae9fef7842e7726c87fa0331f29cc14780944a999d1d5dd6dec31d87	2017-09-22	STP	2017-09-24	ARN	KGS	Greece	2017-10-01	246	2	0
8761276	27df5906099b2b6c0fefeda6548007459525a42fd55c2f347168be4352fcbae1	2017-03-27	STP	2017-10-12	GOT	CHQ	Greece	2017-10-19	246	2	0
6050380	3a49300d1e1fd41f3780b74005771045c519b9a476ed379718a7d3c69f456d6b	2016-12-27	STP	2017-06-29	ARN	PMI	Spain	2017-07-06	246	2	1
